Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S3604,Ali,Jones,student3604@univ.edu,Male,18,CS,75.62,74.73,84.45,96.03,81.08,77.32,89.56,83.178,B
S3605,Omar,Davis,student3605@univ.edu,Male,23,Mathematics,78.29,97.26,57.57,58.37,72.89,48.97,57.95,68.84,C
S3606,Ali,Smith,student3606@univ.edu,Male,24,Engineering,52.6,97.83,99.16,76.25,65.55,61.33,77.16,83.349,B
S3607,Ahmed,Jones,student3607@univ.edu,Male,23,Mathematics,54.39,43.09,65.35,95.31,72.44,78.68,83.3,67.466,C
S3608,Omar,Williams,student3608@univ.edu,Male,25,Mathematics,58.9,81.52,87.11,74.66,80.14,79.41,62.68,77.778,B
S3609,Omar,Jones,student3609@univ.edu,Female,21,CS,92.27,90.0,51.02,51.88,75.95,86.9,49.3,67.185,C
S3610,John,Smith,student3610@univ.edu,Male,20,Engineering,63.84,96.29,91.65,69.4,78.93,70.98,69.64,81.953,B
S3611,Ahmed,Davis,student3611@univ.edu,Male,25,Mathematics,82.98,41.07,56.31,56.25,74.08,56.46,80.47,60.121,C
S3612,Sara,Jones,student3612@univ.edu,Male,24,Engineering,79.65,60.92,71.97,81.95,56.0,79.07,79.2,71.506,B
S3613,Maria,Johnson,student3613@univ.edu,Male,24,Business,72.68,91.25,58.5,99.99,66.35,49.38,91.68,76.338,B
S3614,John,Smith,student3614@univ.edu,Male,24,Mathematics,97.39,43.18,88.42,69.47,63.79,84.24,91.85,75.097,B
S3615,John,Jones,student3615@univ.edu,Male,23,CS,76.18,63.65,46.35,73.55,54.66,72.7,62.71,60.657,C
S3616,Sara,Smith,student3616@univ.edu,Male,21,CS,66.58,96.14,75.61,60.51,52.17,94.94,57.04,73.314,B
S3617,Emma,Jones,student3617@univ.edu,Male,19,Mathematics,85.07,84.07,70.58,72.42,68.92,63.37,57.82,73.2,B
S3618,Maria,Johnson,student3618@univ.edu,Male,25,Mathematics,53.64,88.67,79.4,68.93,85.24,71.38,66.51,76.002,B
S3619,Liam,Smith,student3619@univ.edu,Male,24,Engineering,79.97,44.58,81.62,67.58,57.07,77.59,81.13,69.236,C
S3620,Omar,Brown,student3620@univ.edu,Male,20,Engineering,53.33,57.73,87.1,52.02,90.2,53.72,83.62,70.88,B
S3621,Emma,Jones,student3621@univ.edu,Female,25,Engineering,90.46,88.59,99.54,75.21,70.04,64.93,91.0,87.258,A
S3622,Ali,Brown,student3622@univ.edu,Male,19,Engineering,73.21,49.81,77.67,83.52,67.5,56.4,58.08,68.49,C
S3623,Liam,Brown,student3623@univ.edu,Female,19,CS,61.57,49.24,75.12,78.21,89.14,62.87,46.58,66.988,C
S3624,Ali,Brown,student3624@univ.edu,Male,19,Engineering,92.04,46.12,64.09,67.47,58.28,77.72,80.8,65.57,C
S3625,Ahmed,Jones,student3625@univ.edu,Male,21,CS,56.23,41.73,53.6,96.29,97.83,85.75,44.12,62.975,C
S3626,Omar,Davis,student3626@univ.edu,Male,24,Mathematics,65.12,67.2,85.04,64.16,51.8,70.01,60.78,69.846,C
S3627,Emma,Smith,student3627@univ.edu,Male,25,CS,90.04,67.86,62.89,55.92,50.13,54.93,46.34,62.224,C
S3628,John,Jones,student3628@univ.edu,Female,24,CS,95.74,57.45,65.17,75.5,53.43,54.67,74.77,67.493,C
S3629,John,Davis,student3629@univ.edu,Female,23,Engineering,85.73,74.18,66.65,88.05,66.52,40.06,55.46,70.813,B
S3630,Emma,Jones,student3630@univ.edu,Male,23,CS,75.1,92.09,58.59,65.71,85.88,50.62,41.41,68.622,C
S3631,Emma,Smith,student3631@univ.edu,Male,22,Mathematics,68.17,53.51,60.22,96.45,95.96,48.55,86.05,70.681,B
S3632,John,Williams,student3632@univ.edu,Male,21,Business,82.36,83.92,71.46,60.8,83.04,58.33,43.97,71.196,B
S3633,Maria,Johnson,student3633@univ.edu,Female,21,Business,87.28,48.46,78.21,90.03,84.78,40.87,92.26,75.135,B
S3634,Maria,Johnson,student3634@univ.edu,Male,19,Engineering,58.68,85.01,57.93,68.23,82.68,59.28,99.79,71.695,B
S3635,Emma,Johnson,student3635@univ.edu,Male,24,Engineering,86.96,72.26,49.01,64.96,65.83,96.19,85.33,67.52,C
S3636,Ali,Davis,student3636@univ.edu,Male,23,Business,51.19,90.69,44.59,91.15,79.44,83.34,61.09,68.526,C
S3637,Liam,Smith,student3637@univ.edu,Male,25,Mathematics,53.36,76.65,81.32,87.52,74.59,73.97,79.07,77.254,B
S3638,Ali,Williams,student3638@univ.edu,Female,20,CS,53.09,42.75,94.73,73.38,87.75,57.12,87.04,73.62,B
S3639,John,Brown,student3639@univ.edu,Female,21,CS,96.97,86.78,89.43,80.07,99.64,56.63,86.69,87.357,A
S3640,Maria,Jones,student3640@univ.edu,Male,25,Mathematics,51.89,82.1,40.01,99.89,92.96,80.34,99.97,71.905,B
S3641,Emma,Davis,student3641@univ.edu,Male,22,Business,51.1,48.49,78.73,81.06,87.68,72.73,68.95,69.885,C
S3642,Sara,Williams,student3642@univ.edu,Male,23,Engineering,57.4,88.01,95.75,92.32,77.27,93.21,54.84,83.786,B
S3643,Omar,Williams,student3643@univ.edu,Male,25,Mathematics,57.79,45.67,89.74,91.68,58.39,85.99,78.96,73.621,B
S3644,Sara,Smith,student3644@univ.edu,Female,22,CS,57.33,67.64,54.51,99.06,63.71,56.82,90.33,68.718,C
S3645,Omar,Davis,student3645@univ.edu,Male,19,CS,85.91,68.49,59.42,97.5,50.67,66.44,68.22,69.951,C
S3646,Maria,Johnson,student3646@univ.edu,Female,19,CS,99.87,81.46,47.78,64.18,63.89,68.8,94.75,69.544,C
S3647,Sara,Brown,student3647@univ.edu,Male,24,Business,53.95,99.8,92.21,86.5,82.31,65.81,43.78,81.892,B
S3648,Emma,Jones,student3648@univ.edu,Male,24,Mathematics,86.13,83.45,96.82,75.13,93.77,85.07,94.9,88.739,A
S3649,Liam,Davis,student3649@univ.edu,Female,24,Business,51.89,49.38,77.29,75.22,87.92,73.64,69.63,68.972,C
S3650,Ahmed,Davis,student3650@univ.edu,Male,21,Engineering,65.26,88.09,52.28,99.22,90.62,46.73,91.24,75.233,B
S3651,Liam,Jones,student3651@univ.edu,Female,18,CS,59.92,88.14,87.11,99.75,78.57,89.78,91.42,86.203,A
S3652,Emma,Williams,student3652@univ.edu,Male,24,Engineering,69.14,91.46,96.72,55.8,55.69,89.49,52.1,77.845,B
S3653,Maria,Johnson,student3653@univ.edu,Female,20,Mathematics,78.93,60.38,58.95,56.99,56.64,94.11,58.41,62.413,C
S3654,Sara,Johnson,student3654@univ.edu,Male,18,CS,70.49,87.67,56.97,89.59,91.3,89.2,50.78,73.78,B
S3655,Ali,Davis,student3655@univ.edu,Female,22,CS,63.35,66.56,50.28,79.38,99.48,93.24,85.24,69.772,C
S3656,Ali,Smith,student3656@univ.edu,Female,19,Mathematics,62.85,89.33,63.33,92.38,90.81,75.11,43.74,74.217,B
S3657,Ali,Williams,student3657@univ.edu,Male,22,Mathematics,56.93,42.93,84.94,62.71,99.19,47.52,87.43,70.206,B
S3658,Ali,Jones,student3658@univ.edu,Male,24,CS,97.82,99.22,78.63,53.9,76.81,73.12,77.48,80.385,B
S3659,Ali,Williams,student3659@univ.edu,Female,22,Mathematics,59.05,52.25,86.76,80.08,95.67,80.31,56.48,73.626,B
S3660,John,Brown,student3660@univ.edu,Male,18,Mathematics,74.39,98.72,74.7,86.78,75.37,73.8,46.45,78.482,B
S3661,Ahmed,Jones,student3661@univ.edu,Female,21,Mathematics,92.69,54.44,69.49,97.6,94.63,53.83,90.34,76.833,B
S3662,Ahmed,Smith,student3662@univ.edu,Female,19,CS,58.25,55.22,61.48,71.67,85.55,60.39,70.17,64.655,C
S3663,Maria,Smith,student3663@univ.edu,Female,24,Engineering,78.51,75.87,94.35,59.08,92.18,91.15,99.78,83.946,B
S3664,Maria,Williams,student3664@univ.edu,Male,21,Engineering,92.81,95.03,67.53,66.25,98.54,78.44,50.78,77.338,B
S3665,Emma,Smith,student3665@univ.edu,Female,23,CS,67.45,75.68,50.01,70.38,84.07,80.0,88.99,68.747,C
S3666,Liam,Jones,student3666@univ.edu,Female,20,Engineering,75.94,74.7,91.69,53.79,85.09,96.79,90.05,80.463,B
S3667,John,Brown,student3667@univ.edu,Female,24,Business,61.9,60.08,48.93,50.28,88.55,91.76,47.16,58.586,D
S3668,Liam,Jones,student3668@univ.edu,Female,24,CS,66.87,49.91,46.82,55.46,64.35,92.7,90.22,59.126,D
S3669,Omar,Brown,student3669@univ.edu,Male,19,Engineering,65.41,77.31,75.17,75.24,68.3,92.55,73.65,74.662,B
S3670,Ahmed,Johnson,student3670@univ.edu,Male,24,CS,54.04,66.91,81.91,62.44,93.7,44.7,78.05,72.135,B
S3671,Emma,Jones,student3671@univ.edu,Male,19,Business,74.56,53.42,79.64,83.34,97.8,70.69,85.72,76.419,B
S3672,Liam,Jones,student3672@univ.edu,Female,25,Engineering,74.26,61.55,54.79,85.89,65.95,66.26,94.23,68.388,C
S3673,Emma,Williams,student3673@univ.edu,Male,20,Business,68.47,69.91,72.45,62.76,72.77,95.38,93.17,73.341,B
S3674,Maria,Williams,student3674@univ.edu,Female,24,Engineering,53.67,44.93,98.25,96.46,97.35,58.81,49.66,75.938,B
S3675,John,Johnson,student3675@univ.edu,Female,25,CS,95.75,72.61,64.65,92.9,76.47,68.49,61.09,74.608,B
S3676,Omar,Smith,student3676@univ.edu,Female,21,Mathematics,89.19,52.56,82.05,58.26,74.88,62.14,48.06,68.186,C
S3677,Maria,Williams,student3677@univ.edu,Male,23,Business,53.08,78.15,49.25,62.67,76.75,76.79,94.05,66.033,C
S3678,Ali,Jones,student3678@univ.edu,Male,25,Engineering,93.17,76.55,71.65,80.89,93.13,55.63,69.45,77.295,B
S3679,Maria,Williams,student3679@univ.edu,Male,21,Business,96.97,91.54,76.76,57.49,89.65,59.5,43.92,75.988,B
S3680,Omar,Williams,student3680@univ.edu,Female,23,Engineering,60.46,87.05,55.46,55.81,73.93,51.45,66.64,65.095,C
S3681,Liam,Davis,student3681@univ.edu,Female,19,Engineering,72.71,93.34,52.96,74.03,66.85,43.35,56.72,67.456,C
S3682,Ali,Brown,student3682@univ.edu,Female,18,Business,53.33,85.96,62.98,84.08,87.89,53.74,44.66,69.973,C
S3683,Sara,Johnson,student3683@univ.edu,Female,25,CS,66.7,56.35,88.36,84.54,54.11,41.83,70.04,71.636,B
S3684,John,Davis,student3684@univ.edu,Female,24,Mathematics,65.59,68.38,83.36,92.55,75.4,66.76,87.43,78.746,B
S3685,Maria,Williams,student3685@univ.edu,Female,19,Engineering,68.93,52.12,95.58,54.23,71.79,68.77,79.98,72.741,B
S3686,Sara,Davis,student3686@univ.edu,Male,24,Business,91.08,50.61,69.38,53.11,53.05,87.81,88.03,66.509,C
S3687,John,Davis,student3687@univ.edu,Male,22,Business,71.3,49.14,51.43,50.21,64.13,46.22,53.99,54.042,D
S3688,Ali,Brown,student3688@univ.edu,Male,23,CS,84.59,55.7,52.17,81.23,94.39,41.64,89.0,67.856,C
S3689,John,Brown,student3689@univ.edu,Female,20,CS,77.74,80.12,93.47,82.89,91.03,68.87,82.38,85.057,A
S3690,Sara,Jones,student3690@univ.edu,Female,22,Mathematics,62.03,73.46,67.79,65.55,75.54,95.54,77.07,71.102,B
S3691,John,Davis,student3691@univ.edu,Female,18,Engineering,52.44,98.38,75.88,92.33,70.68,63.27,57.54,77.519,B
S3692,Ahmed,Williams,student3692@univ.edu,Male,22,Engineering,81.16,77.92,75.64,63.01,71.87,97.31,53.7,73.266,B
S3693,Sara,Williams,student3693@univ.edu,Male,24,Business,68.52,69.16,82.19,56.24,73.41,52.92,56.46,69.41,C
S3694,Maria,Brown,student3694@univ.edu,Female,23,Engineering,97.33,65.43,47.46,57.46,62.29,59.98,73.43,62.247,C
S3695,Omar,Davis,student3695@univ.edu,Male,25,Engineering,72.76,46.38,92.49,95.15,63.87,50.42,80.62,75.541,B
S3696,Ahmed,Williams,student3696@univ.edu,Male,24,CS,94.08,73.02,49.83,68.41,60.42,53.49,45.28,62.467,C
S3697,Ahmed,Jones,student3697@univ.edu,Female,22,Engineering,81.71,58.29,98.56,83.74,70.36,51.0,54.24,76.968,B
S3698,Sara,Jones,student3698@univ.edu,Female,20,Engineering,56.38,98.84,51.58,74.34,74.26,53.58,55.3,67.666,C
S3699,Liam,Smith,student3699@univ.edu,Female,21,Mathematics,58.81,97.47,76.95,81.45,90.04,80.47,42.58,77.963,B
S3700,Emma,Williams,student3700@univ.edu,Female,25,Engineering,97.05,80.16,68.37,58.03,74.8,63.81,48.17,70.44,B
S3701,John,Williams,student3701@univ.edu,Female,22,CS,68.7,91.73,89.05,51.04,92.01,44.39,76.48,78.655,B
S3702,Emma,Jones,student3702@univ.edu,Male,25,Business,87.31,56.26,92.1,96.43,83.63,51.12,67.27,79.724,B
S3703,Sara,Johnson,student3703@univ.edu,Female,19,Business,51.73,92.1,60.23,58.21,86.89,98.62,77.99,71.812,B
S3704,Sara,Brown,student3704@univ.edu,Male,18,Mathematics,62.88,67.03,74.64,67.17,97.25,66.46,89.12,74.121,B
S3705,Ali,Davis,student3705@univ.edu,Male,21,Business,54.75,80.84,53.51,67.64,53.46,86.54,47.23,62.238,C
S3706,Sara,Smith,student3706@univ.edu,Female,20,Engineering,60.03,83.95,76.87,51.39,62.44,46.41,94.07,71.534,B
S3707,Maria,Smith,student3707@univ.edu,Male,24,Mathematics,56.12,73.11,53.75,70.67,58.87,78.81,70.35,63.822,C
S3708,Emma,Smith,student3708@univ.edu,Male,21,Engineering,95.19,96.92,63.39,55.92,57.45,94.75,48.45,71.635,B
S3709,Ahmed,Davis,student3709@univ.edu,Male,22,CS,98.87,59.68,74.24,80.98,83.4,96.23,84.36,77.829,B
S3710,John,Johnson,student3710@univ.edu,Male,21,Engineering,58.35,83.37,46.06,98.54,53.32,41.83,92.76,67.808,C
S3711,Maria,Williams,student3711@univ.edu,Male,21,Business,87.95,90.31,81.95,77.52,69.84,75.64,79.79,81.815,B
S3712,John,Brown,student3712@univ.edu,Female,20,CS,86.24,53.52,69.14,91.93,81.06,54.48,78.46,72.536,B
S3713,Ali,Jones,student3713@univ.edu,Female,24,CS,95.25,92.69,88.91,78.89,72.11,83.93,62.87,84.264,B
S3714,John,Brown,student3714@univ.edu,Male,25,CS,82.56,71.58,91.41,68.15,74.87,98.09,51.6,77.769,B
S3715,John,Davis,student3715@univ.edu,Female,19,CS,55.03,83.34,62.91,90.83,94.29,98.88,94.24,78.465,B
S3716,Ahmed,Brown,student3716@univ.edu,Male,22,Engineering,86.95,85.36,55.76,85.3,86.01,40.52,50.27,70.944,B
S3717,Sara,Davis,student3717@univ.edu,Male,24,Engineering,58.73,52.37,54.48,93.88,85.72,95.09,69.87,67.087,C
S3718,Sara,Johnson,student3718@univ.edu,Male,20,Business,84.4,70.76,54.62,88.21,59.77,80.57,93.08,71.523,B
S3719,John,Williams,student3719@univ.edu,Male,25,CS,76.52,50.57,78.7,61.91,51.63,49.65,45.93,62.901,C
S3720,Sara,Davis,student3720@univ.edu,Female,21,CS,94.99,78.05,89.36,73.11,95.51,97.2,69.1,84.204,B
S3721,Ali,Davis,student3721@univ.edu,Male,21,Business,75.61,76.64,62.71,65.22,61.26,98.73,57.46,68.293,C
S3722,Maria,Davis,student3722@univ.edu,Male,22,CS,75.08,93.49,40.53,88.49,85.9,63.24,99.61,73.352,B
S3723,Ahmed,Williams,student3723@univ.edu,Male,23,CS,95.66,43.38,62.19,82.4,82.04,65.48,57.57,66.494,C
S3724,John,Brown,student3724@univ.edu,Female,24,Business,75.31,42.83,98.41,57.42,88.95,80.8,59.61,73.129,B
S3725,Omar,Jones,student3725@univ.edu,Female,19,Business,63.29,48.24,40.09,65.07,93.04,92.05,60.26,57.697,D
S3726,Liam,Johnson,student3726@univ.edu,Female,21,CS,68.48,89.58,71.88,63.24,91.9,82.5,79.54,77.083,B
S3727,John,Jones,student3727@univ.edu,Male,24,Engineering,84.55,85.99,88.29,95.76,70.95,65.74,52.63,82.149,B
S3728,Ahmed,Brown,student3728@univ.edu,Male,19,Business,83.47,77.82,50.25,53.12,86.13,99.81,94.2,69.978,C
S3729,Liam,Smith,student3729@univ.edu,Female,24,CS,88.27,91.03,66.22,72.96,66.3,93.71,85.62,77.721,B
S3730,Maria,Johnson,student3730@univ.edu,Male,22,Mathematics,64.91,65.19,76.36,64.58,87.05,47.27,55.63,68.755,C
S3731,Ahmed,Brown,student3731@univ.edu,Female,21,CS,69.1,62.03,74.51,60.87,70.63,43.55,48.65,64.905,C
S3732,Liam,Johnson,student3732@univ.edu,Male,21,CS,90.87,41.56,40.49,87.7,91.73,70.28,85.32,63.92,C
S3733,Emma,Jones,student3733@univ.edu,Female,19,Mathematics,75.4,98.71,50.11,54.42,71.48,97.15,43.56,66.84,C
S3734,Liam,Williams,student3734@univ.edu,Female,21,Mathematics,52.05,93.08,64.49,91.65,57.65,56.79,93.07,74.827,B
S3735,Emma,Davis,student3735@univ.edu,Female,22,Mathematics,87.45,89.37,64.96,79.54,86.27,93.19,90.33,80.357,B
S3736,John,Johnson,student3736@univ.edu,Male,23,CS,61.86,41.01,52.37,89.26,60.07,82.66,63.54,59.982,D
S3737,John,Williams,student3737@univ.edu,Male,24,CS,88.07,82.68,57.07,59.68,64.43,90.01,93.84,71.743,B
S3738,Ahmed,Brown,student3738@univ.edu,Female,24,Mathematics,55.28,59.27,57.24,97.41,52.61,90.69,55.82,64.543,C
S3739,Ali,Johnson,student3739@univ.edu,Female,24,Business,90.3,40.27,62.65,83.73,81.32,40.25,73.5,65.933,C
S3740,Maria,Smith,student3740@univ.edu,Male,24,Engineering,81.16,45.69,65.22,88.39,75.78,44.15,89.55,68.819,C
S3741,Sara,Davis,student3741@univ.edu,Female,22,Engineering,63.15,52.87,50.27,95.57,64.1,65.31,63.64,62.345,C
S3742,Omar,Brown,student3742@univ.edu,Male,21,CS,53.32,51.41,48.36,84.12,94.99,41.85,69.61,61.293,C
S3743,Maria,Jones,student3743@univ.edu,Female,19,Business,83.11,89.85,93.33,56.1,96.13,54.71,63.85,81.428,B
S3744,Ahmed,Johnson,student3744@univ.edu,Female,22,Business,65.44,41.82,47.05,89.16,68.98,93.7,73.27,61.307,C
S3745,Liam,Williams,student3745@univ.edu,Female,20,CS,94.83,53.23,99.77,84.41,98.15,76.1,51.3,81.471,B
S3746,Emma,Jones,student3746@univ.edu,Male,23,Mathematics,98.4,64.54,53.62,80.62,64.11,99.69,74.97,69.82,C
S3747,Maria,Smith,student3747@univ.edu,Male,23,Engineering,97.86,68.56,65.54,50.34,77.65,56.62,89.58,70.265,B
S3748,Omar,Johnson,student3748@univ.edu,Male,19,CS,69.54,56.5,46.77,63.38,55.09,41.43,65.1,55.883,D
S3749,Sara,Brown,student3749@univ.edu,Female,24,Mathematics,65.66,57.69,52.07,75.03,66.07,54.07,68.78,61.168,C
S3750,Omar,Smith,student3750@univ.edu,Male,25,Mathematics,89.98,59.9,82.12,99.13,65.98,58.72,65.86,76.604,B
S3751,Ahmed,Brown,student3751@univ.edu,Male,24,CS,67.04,72.16,48.8,53.43,52.83,72.36,97.38,62.43,C
S3752,Maria,Williams,student3752@univ.edu,Female,21,Business,94.49,97.98,80.14,63.52,75.92,51.85,87.34,81.534,B
S3753,Sara,Johnson,student3753@univ.edu,Male,18,Mathematics,95.37,66.09,69.22,86.46,52.77,94.19,46.32,71.109,B
S3754,Ahmed,Johnson,student3754@univ.edu,Female,20,Engineering,99.36,81.32,43.66,79.68,70.55,41.76,46.67,65.06,C
S3755,Liam,Brown,student3755@univ.edu,Female,25,Mathematics,71.44,85.14,72.18,74.36,82.11,89.44,48.4,74.503,B
S3756,Omar,Brown,student3756@univ.edu,Male,22,Mathematics,58.73,74.23,79.05,81.86,71.48,92.36,54.0,73.879,B
S3757,Ahmed,Smith,student3757@univ.edu,Male,20,Mathematics,57.37,63.52,45.69,66.37,93.76,55.14,50.46,59.282,D
S3758,Sara,Williams,student3758@univ.edu,Female,25,CS,93.57,86.78,67.52,83.17,98.11,41.72,79.83,79.324,B
S3759,Sara,Williams,student3759@univ.edu,Female,22,Mathematics,77.83,88.81,83.86,56.21,78.04,48.91,47.75,74.159,B
S3760,Liam,Smith,student3760@univ.edu,Male,24,Business,99.72,47.68,59.27,62.77,80.65,54.49,76.22,65.116,C
S3761,John,Johnson,student3761@univ.edu,Female,23,Engineering,91.24,72.31,93.26,59.29,84.45,50.54,46.07,76.037,B
S3762,Emma,Williams,student3762@univ.edu,Male,21,CS,78.78,90.31,40.79,68.14,97.15,61.99,91.94,70.406,B
S3763,Sara,Johnson,student3763@univ.edu,Male,24,Business,96.32,41.33,92.85,73.74,76.93,87.46,50.04,73.884,B
S3764,Ahmed,Johnson,student3764@univ.edu,Female,18,CS,89.36,74.6,54.45,52.61,55.47,70.36,68.6,64.008,C
S3765,John,Brown,student3765@univ.edu,Female,20,Mathematics,93.97,52.06,98.01,77.06,95.09,96.35,94.85,84.582,B
S3766,John,Jones,student3766@univ.edu,Female,25,Mathematics,62.33,56.44,60.96,97.45,67.5,73.44,51.36,65.984,C
S3767,Omar,Jones,student3767@univ.edu,Female,23,Mathematics,53.22,57.51,91.94,53.9,50.48,47.81,78.51,67.781,C
S3768,John,Smith,student3768@univ.edu,Male,21,CS,58.07,41.29,65.29,98.95,57.04,59.54,47.24,61.9,C
S3769,Ahmed,Davis,student3769@univ.edu,Male,19,CS,92.11,95.52,81.22,92.73,86.79,78.03,41.21,83.292,B
S3770,Ali,Davis,student3770@univ.edu,Female,25,Engineering,58.26,56.79,68.27,91.17,94.85,66.05,69.53,71.081,B
S3771,Maria,Smith,student3771@univ.edu,Female,22,Business,67.09,57.53,98.04,56.66,79.07,45.19,72.56,73.548,B
S3772,Omar,Johnson,student3772@univ.edu,Female,19,CS,74.23,88.05,77.6,77.33,53.41,75.11,45.44,73.553,B
S3773,Ahmed,Davis,student3773@univ.edu,Male,23,Business,91.97,55.64,51.94,99.88,65.85,44.66,86.99,68.406,C
S3774,Maria,Brown,student3774@univ.edu,Male,18,Mathematics,51.7,96.21,96.31,76.54,65.32,57.07,66.94,80.865,B
S3775,Ahmed,Davis,student3775@univ.edu,Female,22,Business,88.04,96.18,79.48,74.72,79.33,50.03,58.29,79.356,B
S3776,Omar,Williams,student3776@univ.edu,Male,25,CS,99.43,47.29,83.85,58.75,60.49,71.33,58.72,68.856,C
S3777,Emma,Davis,student3777@univ.edu,Female,23,CS,67.95,73.7,84.22,53.5,95.61,94.9,72.54,76.386,B
S3778,Liam,Williams,student3778@univ.edu,Female,21,Engineering,90.3,99.91,73.73,97.73,59.97,89.85,88.38,85.118,A
S3779,Omar,Smith,student3779@univ.edu,Male,23,Business,70.13,68.66,55.01,80.27,66.77,54.47,49.97,63.686,C
S3780,Maria,Davis,student3780@univ.edu,Male,24,Engineering,77.05,86.88,63.26,59.55,72.95,53.91,52.74,68.256,C
S3781,Liam,Smith,student3781@univ.edu,Male,24,Engineering,73.73,73.72,90.23,66.1,60.48,91.05,55.73,75.274,B
S3782,John,Davis,student3782@univ.edu,Female,23,Business,65.46,86.23,88.29,88.02,74.06,82.08,40.59,79.051,B
S3783,Liam,Jones,student3783@univ.edu,Male,25,Engineering,59.01,86.81,43.32,74.1,98.39,93.41,68.39,68.722,C
S3784,John,Davis,student3784@univ.edu,Male,25,Business,52.97,40.97,42.48,79.62,92.2,66.57,56.62,56.388,D
S3785,Sara,Johnson,student3785@univ.edu,Female,19,Mathematics,74.72,90.03,95.93,97.15,61.51,68.1,50.69,83.455,B
S3786,Omar,Johnson,student3786@univ.edu,Male,24,Engineering,75.56,75.52,57.86,91.42,76.12,87.9,62.98,72.036,B
S3787,Liam,Davis,student3787@univ.edu,Female,20,Mathematics,63.44,71.88,86.97,65.2,54.28,86.79,96.77,76.035,B
S3788,Sara,Brown,student3788@univ.edu,Female,19,Engineering,97.37,52.47,56.75,56.68,59.99,43.92,46.76,58.629,D
S3789,Maria,Smith,student3789@univ.edu,Male,22,Engineering,99.48,48.53,60.03,96.82,70.96,58.65,93.36,71.55,B
S3790,Liam,Smith,student3790@univ.edu,Male,21,Mathematics,80.06,98.86,71.74,98.79,51.04,84.15,84.31,81.861,B
S3791,Ahmed,Smith,student3791@univ.edu,Female,19,Mathematics,74.77,66.13,83.09,66.26,73.35,45.95,67.61,71.962,B
S3792,Maria,Jones,student3792@univ.edu,Female,19,CS,96.31,89.01,78.56,72.78,88.88,93.9,83.45,83.846,B
S3793,Omar,Davis,student3793@univ.edu,Female,21,Mathematics,72.16,97.73,73.8,89.39,83.33,75.82,87.81,83.216,B
S3794,Omar,Williams,student3794@univ.edu,Female,20,CS,95.51,81.59,80.85,70.62,96.55,85.38,82.69,82.91,B
S3795,Ahmed,Jones,student3795@univ.edu,Female,21,Engineering,86.68,48.59,53.15,89.79,63.44,57.86,87.13,65.749,C
S3796,Sara,Smith,student3796@univ.edu,Female,24,Mathematics,62.16,64.39,84.12,55.74,65.37,78.19,86.32,71.77,B
S3797,Sara,Brown,student3797@univ.edu,Female,21,Engineering,77.61,99.83,43.12,71.9,54.63,87.31,74.51,68.727,C
S3798,Liam,Smith,student3798@univ.edu,Female,20,Business,62.06,57.47,60.37,91.98,80.85,83.33,53.36,67.195,C
S3799,Ahmed,Jones,student3799@univ.edu,Female,24,Engineering,69.88,66.97,97.15,52.59,99.36,93.25,61.21,78.135,B
S3800,Ahmed,Johnson,student3800@univ.edu,Male,19,Engineering,99.71,76.89,85.67,76.5,89.28,83.45,47.64,80.389,B
S3801,Sara,Johnson,student3801@univ.edu,Male,20,CS,60.62,41.66,86.06,86.56,95.32,90.45,47.06,71.957,B
S3802,Liam,Davis,student3802@univ.edu,Male,21,Engineering,62.73,62.21,77.58,69.59,97.88,42.59,91.96,73.541,B
S3803,Omar,Johnson,student3803@univ.edu,Female,20,Engineering,93.46,44.73,98.81,65.13,62.29,59.11,95.79,76.468,B
S3804,Liam,Smith,student3804@univ.edu,Female,21,Business,81.09,72.67,77.59,81.13,80.42,65.82,93.65,78.787,B
S3805,Maria,Smith,student3805@univ.edu,Male,21,CS,67.82,76.88,48.85,94.56,72.49,87.94,91.36,71.779,B
S3806,Omar,Smith,student3806@univ.edu,Female,23,Mathematics,88.6,79.38,47.34,77.21,87.35,68.42,90.13,71.688,B
S3807,Ali,Jones,student3807@univ.edu,Male,21,Mathematics,98.99,58.14,47.0,79.12,70.03,90.68,46.42,63.674,C
S3808,Omar,Smith,student3808@univ.edu,Female,22,Business,74.65,60.47,85.3,65.19,86.64,86.23,70.45,74.948,B
S3809,Ahmed,Smith,student3809@univ.edu,Male,23,CS,72.56,60.21,64.52,69.76,83.38,79.39,80.16,69.442,C
S3810,John,Jones,student3810@univ.edu,Female,24,Engineering,63.07,67.18,71.11,84.0,85.63,40.21,51.99,69.448,C
S3811,Ali,Smith,student3811@univ.edu,Female,18,Engineering,75.81,93.9,71.58,77.37,77.99,59.7,71.17,77.341,B
